2022-03-01 15:47:07.520;2022-03-01 15:49:12.159; Duration: 0:02:05;stackAPI-Ansible_upgrade_all.e217a-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 15:49:17.876;2022-03-01 15:51:22.734; Duration: 0:02:05;stackAPI-Ansible_upgrade_all.e217a-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 15:51:28.383;2022-03-01 15:53:33.554; Duration: 0:02:05;stackAPI-Ansible_upgrade_all.e217a-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 15:53:39.250;2022-03-01 15:55:43.915; Duration: 0:02:04;stackAPI-Ansible_upgrade_all.e217a-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 15:55:50.282;2022-03-01 15:57:23.326; Duration: 0:01:33;stackAPI-Ansible_upgrade_all.e217a-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 15:57:37.690;2022-03-01 16:10:23.289; Duration: 0:12:46;stackAPI-Ansible_upgrade_all.e217a-  TASK [Fail if failed > 0. or (unreachable > 0 AND no done_str)]
2022-03-01 16:10:57.592;2022-03-01 16:11:44.877; Duration: 0:00:47;stackAPI-Ansible_upgrade_all.c47b9-  TASK [Fetch message log files]
2022-03-01 16:12:03.561;2022-03-01 16:12:35.981; Duration: 0:00:32;stackAPI-Ansible_upgrade_all.c12dc-  TASK [Generate ISO file - ASTL5HOST4-SES1S2-cidata.iso]
2022-03-01 16:12:50.257;2022-03-01 16:13:28.309; Duration: 0:00:38;stackAPI-Ansible_upgrade_all.a0355-  TASK [Copy image to /var/lib/libvirt/images/ASTL5HOST4-PA1S2]
2022-03-01 16:13:42.772;2022-03-01 16:14:22.618; Duration: 0:00:40;stackAPI-Ansible_upgrade_all.87fb1-  TASK [Copy MCP-22.0.0.0.4184.qcow2 image to ASTL5HOST4-SES1S2 VM dir on kvm_provider_access_ASTL54 host]
2022-03-01 16:15:04.673;2022-03-01 16:15:45.533; Duration: 0:00:41;stackAPI-Ansible_upgrade_all.77328-  TASK [Copy MCP-22.0.0.0.4184.qcow2 image to ASTL5HOST4-PA1S2 VM dir on kvm_provider_access_ASTL54 host]
2022-03-01 16:16:09.395;2022-03-01 16:16:42.480; Duration: 0:00:33;stackAPI-Ansible_upgrade_all.77328-  TASK [Successfully started the VM : ASTL5HOST4-PA1S2]
2022-03-01 16:16:42.480;2022-03-01 16:18:03.789; Duration: 0:01:21;stackAPI-Ansible_upgrade_all.27c1b-  TASK [Wait for system to become reachable]
2022-03-01 16:19:12.519;2022-03-01 16:24:48.830; Duration: 0:05:36;stackAPI-Ansible_upgrade_all.27c1b-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 16:25:04.112;2022-03-01 16:27:13.028; Duration: 0:02:09;stackAPI-Ansible_upgrade_all.27c1b-  TASK [Check if 'PLAY RECAP' in as-commissioning.log - 2 mins/try]
2022-03-01 16:27:42.655;2022-03-01 16:35:38.415; Duration: 0:07:56;stackAPI-Ansible_upgrade_all.27c1b-  TASK [Fail if failed > 0. or (unreachable > 0 AND no done_str)]
2022-03-01 16:35:38.415;2022-03-01 16:36:48.591; Duration: 0:01:10;stackAPI-Ansible_AsVnf.48295-  TASK [Wait for system to become reachable]
